laptopId;battery;cpu;description;frameRate;image;manufacturer;model;os;price;ram;resolution;screenSize;stockAvailable;storage;vga;webcam;weight
91994d99-8290-49c0-92d9-da4231ace5df;"Lên đến 18 giờ";"Apple M2 (8 nhân, 100 GB/s memory bandwidth)";"Đồ họa - Kỹ thuật, Cao cấp - Sang trọng, Mỏng nhẹ, Laptop sáng tạo nội dung";"Mặc định";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_7__104_2_2_1.png;Apple;"MacBook Air 15 inch M2 2023 16GB 512GB sạc 35W | Chính hãng Apple Việt Nam";"Mac OS";42990000;16GB;"2880 x 1864 pixels";"15.3 inches";46;"512GB SSD";"Card tích hợp - 10 nhân GPU";"1080p FaceTime HD camera";"1.51 kg"
91f4c85c-f1ab-4f78-ac67-3debb14745a3;"42WHrs, 3S1P, 3-cell Li-ion";"Intel Core i3-1215U 1.2 GHz (10M Cache, up to 4.4 GHz, 6 lõi)";"Học tập - Văn phòng";"60 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1__6_23.png;ASUS;"Laptop ASUS Expertbook B1402CBA-NK1904W";"Windows 11 Home";15590000;8GB;"1920 x 1080 pixels (FullHD)";"14 inches";46;"512GB M.2 2280 NVMe PCIe 4.0 SSD";"Intel UHD Graphics";"720p HD với màn trập camera";"1.49 kg"
926dd006-3947-473e-a546-1a8baaa8d288;"4-cell, 90WHrs";" Intel® Core™ i9-11900H, tối đa 4.90 GHz, 8 nhân 16 luồng, Cache 24MB";Gaming;"Mặc định";https://cellphones.com.vn/media/catalog/product/3/9/39122_h732.png;ASUS;"Laptop ASUS  ROG Zephyrus S17 GX703HS-K4016T";"Windows 10 Home";99990000;32GB;"2560x1440 (Quad HD)";"17.3 inches";43;"2TB M.2 NVMe™ PCIe® 4.0 SSD";"NVIDIA® GeForce RTX™ 3080 16GB GDDR6";"720P HD camera";"2.60 Kg"
9401b208-4a5c-45a1-a976-34b9d09bb972;"4 Cell 56WHr";"AMD Ryzen 7 5800H 3.2GHz up to 4.4GHz 16MB";Gaming;"Mặc định";https://cellphones.com.vn/media/catalog/product/_/0/_0003_dell-gaming-g15-5515-70266675_09.jpg;Dell;"Dell Gaming G15 Ryzen Edition 5515 70266675";"Windows 11 Home SL ";33990000;16GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";43;"512GB SSD M.2 PCIe (2 khe)";"NVIDIA GeForce RTX™ 3050Ti 4GB GDDR6";"RGB HD camera (720p) ";"2.81 kg"
94875992-84dc-484c-af55-144a21c1d6a6;70Wh;"Apple M3 8 nhân";"Học tập - Văn phòng, Đồ họa - Kỹ thuật, Cao cấp - Sang trọng, Laptop sáng tạo nội dung";120Hz;https://cellphones.com.vn/media/catalog/product/m/a/macbook-pro-14-inch-m3-2023_1_.png;Apple;"MacBook Pro 14 inch M3 2023 (8 CPU - 10 GPU 16GB 512GB) | Chính hãng Apple Việt Nam";MacOS;44990000;16GB;"3024 x 1964 pixels ";"14.2 inches";46;"512GB SSD";"10 nhân<br>Neural Engine 16 nhân";"HD 1080p";"1,55 kg"
951dccc0-1e33-4857-9418-5542a67708da;"58Whr 3-cell <br>65W PD Type-C Adapter";"Intel Core i5-1235U (10 lõi / 12 luồng, 3.3 GHz 4.4 GHz 12MB Intel Smart Cache)";"Học tập - Văn phòng";"60 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_3__5_61.png;Acer;"Laptop Acer Aspire Lite AL16-51P-55N7 NX.KX0SV.001";"Windows 11 Home SL";14990000;16GB;"1920 x 1200 pixels (WUXGA)";"16 inches";46;"512GB PCIe NVMe SSD (Up to 2TB)";"Intel HD Graphics";"Camera FHD Camera MISC 2M FHD Camera_CTE";"1.8 kg"
95256606-2f3a-4142-9540-4255affc16be;"42WHrs, 3S1P, 3-cell Li-ion";"Intel Core i5-1335U (1.3GHz, 12M Cache, up to 4.6GHz, 10 lõi)";"Học tập - Văn phòng";"60 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2024-04-09t205746.880_8.png;ASUS;"Laptop ASUS ExpertBook B1 B1402CVA-NK0149W";"Windows 11 Home";14990000;8GB;"1920 x 1080 pixels (FullHD)";"14 inches";46;"256GB M.2 2280 NVMe PCIe 4.0 SSD";"Intel UHD Graphics";"720p HD với màn trập camera";"1.46 kg"
9556e347-d2d4-489a-914d-33d08d15e4e3;"57Whr 4-cell Adapter: 135W AC adapter";"AMD Ryzen 5 7535HS (6 lõi, 12 luồng, 3.3GHz, 4.55GHz, 3MB L2 cache, 16MB L3 cache)";"Đồ họa - Kỹ thuật, Gaming";"180 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1__6_108.png;Acer;"Laptop Gaming Acer Nitro V 15 ProPanel ANV15-41-R7AP";"Windows 11 Home Single Language";22990000;16GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";46;"512GB PCIe NVMe SSD, (Nâng cấp tối đa 4TB PCIe Gen4 NVMe SSD​)";"NVIDIA GeForce RTX 2050 4GB GDDR6 VRAM";"720p HD video at 30 fps";"2.1 kg"
95a895cc-30f4-484f-94c6-8742947de362;"Integrated Li-Polymer 42Wh";"Intel Core i7-10510U 1.8GHz up to 4.9GHz 8MB";"Cao cấp - Sang trọng, Mỏng nhẹ";"Mặc định";https://cellphones.com.vn/media/catalog/product/l/a/laptop-lenovo-yoga-duet-7-13iml05-i7_5_.jpg;Lenovo;"Laptop Lenovo Yoga Duet 7 13IML05 ";"Windows 10 Home SL";29990000;8GB;"2160 x 1350 pixels";"13 inches";43;"512GB SSD M.2 2242 PCIe NVMe 3.0x4";"Intel UHD Graphics";"Sau 5 MP, trước 5 MP Camera IR";"Tablet: 798.8g; Folio: 369.5g"
96b16458-16af-436e-bd2b-32daa9de5c22;"3-Cell 52.4 Battery";"Ryzen 5 7535HS (3.3GHz up to 4.55GHz, 6 cores 12 threads, 16MB cache)";Gaming;144Hz;https://cellphones.com.vn/media/catalog/product/l/a/laptop-msi-gaming-thin-a15-b7ucx-020vn.png;MSI;"Laptop gaming MSI Thin A15 B7UCX 020VN";"Windows 11 Home";18990000;8GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";46;"512GB NVMe PCIe SSD Gen4x4 ";"NVIDIA GeForce RTX 2050 Laptop GPU 4GB GDDR6";"HD type ";"1.86 kg"
96d0d2d7-a9f8-4a70-b387-c1f3057a9f1e;"47.7 Wh (khoảng 15.5 giờ sử dụng)";"Intel Core i5-1235U Gen 12";"Học tập - Văn phòng, Cao cấp - Sang trọng";"Mặc định";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_23__7.png;Microsoft;"Laptop Surface Pro 9";"Windows 11 Pro hoặc Windows 10 Pro";29990000;8GB;"2880 x 1920 pixels";"13 inches";43;"256 GB SSD";"Intel Iris Xe graphics";"Camera trước full HD 1080p <br> Camera sau lấy nét tự động 10 MP với video 1080p HD và 4K";"879 g"
972af464-0eaa-4f75-b82d-74debb855351;"3 cell, 42 Wh, có khả năng sạc nhanh";"Intel Core i5-1235U (12 MB cache, 10 lõi, 12 luồng, up to 4.40 GHz Turbo)";"Học tập - Văn phòng";"60 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_19__4_16.png;Dell;"Laptop Dell Latitude 3540 71038100";"Windows 11 Home, Single Language English";18990000;16GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";46;"512GB, M.2 2230, QLC PCIe Gen 4 NVMe (1 thanh ổ cứng, hỗ trợ nâng cấp, tối đa 1TB)";"Intel Iris Xe Graphics";"Camera FHD, Giảm nhiễu tạm thời, Màn trập camera";"1.81 kg"
98b81298-1696-48e8-81a9-c875c98d38cc;"72 Wh Li-Ion";"Intel Core i5-1340P 1.9 GHz (up to 4.6 GHz, 12MB Cache, 12 lõi/luồng)";"Học tập - Văn phòng, Mỏng nhẹ";60Hz;https://cellphones.com.vn/media/catalog/product/l/a/laptop-lg-gram-2023-ultra-slim-16z90rs-g-ah54a5-1_5.png;LG;"Laptop LG GRAM 2IN1 14T90R-G.AH55A5";"Windows 11 Home";37990000;16GB;"1920 x 1200 pixels (FullHD+)";"14 inches";43;"512GB SSD NVMe Gen 4 (1 khe cắm SSD M.2 trống)";"Intel Iris Xe Graphics";"Webcam IR FHD IR có nhận diện khuôn mặt";"1.25 kg"
99a3b4da-ef7f-42c8-91d8-7f116f57ef4b;45Wh;"AMD Ryzen 5 5500H (6 lõi / 12 luồng, 3.6 / 4.2GHz, 3MB L2 / 16MB L3)";"Đồ họa - Kỹ thuật, Gaming";"144 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_15__4_13.png;Lenovo;"Laptop Lenovo IdeaPad Gaming 3 15ACH6 82K2027QVN";"Windows 11 Home";17990000;8GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";43;"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (1 khe SSD M.2 trống nâng cấp tối đa đến 1TB)";"NVIDIA GeForce RTX 2050 4GB GDDR6";"HD 720p với màn trập camera";"2.25 kg"
9a42c71c-1d57-4dbd-b6dd-a102adfda0f4;" 90WHrs, 4S1P, 4-cell Li-ion";"Intel Core i7-13650HX thế hệ 13 với xung nhịp cơ bản 2.6 GHz (bộ nhớ đệm 24M, xung nhịp cao nhất lên đến 4.9 GHz, 14 lõi: 6 P / 8 E)";"Đồ họa - Kỹ thuật, Gaming";240Hz;https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1__5_9.png;ASUS;"Laptop ASUS ROG Strix G16 G614JU-N4132W";" Windows 11 Home";38990000;16GB;"2560x1600 pixel (QHD+)";"16 inches";46;"512GB PCIe 4.0 NVMe M.2 SSD";"NVIDIA GeForce RTX 4050 6GB GDDR6";"720P HD camera";"2.50 kg"
9a6a6e96-cbb3-454d-9762-e5f0d92d6a15;"90WHrs, 4S1P, 4-cell Li-ion";"Intel Core i5-13450HX Gen 13 (2.4 GHz, 20M Cache, up to 4.6 GHz, 10 lõi: 6 P / 4 E)";Gaming;165Hz;https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1__1_96_1_1_1_1.png;ASUS;"Laptop ASUS ROG Strix G16 G614JU-N3135W";"Windows 11 Home";33990000;8GB;"1920 x 1200 pixels (FullHD+)";"16 inches";46;"512GB PCIe 4.0 NVMe M.2 SSD <br>Hỗ trợ SSD M.2 SSD PCIe 512GB/1TB/2TB G4x4<br> Khe cắm mở rộng (bao gồm cả đã sử dụng):<br> 2x DDR5 SO-DIMM <br> 2x PCIe";"NVIDIA GeForce RTX 4050 6GB GDDR6";"720p HD camera";"2.50 kg"
9b561db7-a2cc-4a42-b6a3-6decbb1abf00;52Whr;"Intel Core i5 - 12450H (Up to 4.4GHz, 8 lõi / 12 luồng)";"Đồ họa - Kỹ thuật, Gaming";"144 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_15__5_7.png;MSI;"Laptop Gaming MSI GF63 12UCX-841VN";"Windown 11 Home";17990000;8GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";43;"512GB SSD M.2 PCIe NVMe Gen3 x4<br>1 khe 2.5 inch";"NVIDIA GeForce RTX 2050 Laptop GPU 4GB GDDR6";"720p HD Webcam";"1.85 kg"
9c11c4c8-acde-4792-88c4-9333ce2e1678;"Mặc định";"CPU Apple M3 8 Lõi<br>Neural Engine 16 lõi";"Học tập - Văn phòng, Cao cấp - Sang trọng, Mỏng nhẹ";"Mặc định";https://cellphones.com.vn/media/catalog/product/m/b/mba13-m3-midnight-gallery1-202402_3_1_1_2.jpg;Apple;"Macbook Air M3 13 inch 2024 8CPU 10GPU 16GB - 256GB sạc 70W | Chính hãng Apple Việt Nam";MacOS;30490000;16GB;"2560 x 1664 pixels";"13.6 inches";43;"256GB SSD";"GPU 10 Lõi";"Camera FaceTime HD 1080p";"1.24 kg"
9cca6c4e-fafe-4b40-92c8-d69d39bc04f3;"75WHrs, 4S1P, 4-cell Li-ion";"Intel Core Ultra 5 125H 1.2 GHz (18MB Cache, up to 4.5 GHz, 14 lõi, 18 luồng)";"Học tập - Văn phòng";"120 Hz";https://cellphones.com.vn/media/catalog/product/l/a/laptop-asus-vivobook-s-14-oled-s5406ma-pp136w_4_.png;ASUS;"Laptop ASUS VivoBook S 14 OLED S5406MA-PP136W ";"Windows 11 Home";26990000;16GB;"2880 x 1800 pixels";"14 inches";46;"1TB M.2 NVMe PCIe 4.0 SSD";"Intel Arc Graphics";"Camera FHD có chức năng IR hỗ trợ Windows Hello<br>Với màn trập riêng tư";"1.30 kg"
9cd4120b-eb29-47c4-ba8b-10ceace7ad96;"3 cell 39Whr";"Core i7 1195G7 – Tiger Lake";"Học tập - Văn phòng, Cao cấp - Sang trọng, Mỏng nhẹ";"Mặc định";https://cellphones.com.vn/media/catalog/product/_/0/_0004_64002_laptop_msi_modern_14_19.jpg;MSI;"Laptop MSI Modern 14 B11MOU-1032VN";"Windows 11 Home SL ";21900000;8GB;"1920 x 1080 pixels (FullHD)";"14 inches";43;"512GB NVMe PCIe SSD Gen 3x4";"Intel Iris Xe Graphics";"HD 720p ";"1.3 kg"
9d9876ab-82ce-41bd-84eb-2121311f2c3c;"70WHrs, 3S1P, 3-cell Li-ion";"AMD Ryzen 7 5800H (8 lõi/16 luồng, 20MB cache, 4.4 GHz)";"Học tập - Văn phòng";"Mặc định";https://cellphones.com.vn/media/catalog/product/t/e/text_d_i_6.png;ASUS;"Laptop Asus VivoBook Pro 15 OLED M6500QC-MA005W";"Windows 11 Home";27600000;16GB;"2880 x 1620 pixels";"15.6 inches";43;"512GB M.2 NVMe PCIe® 3.0 SSD";"NVIDIA GeForce RTX 3050, 4GB GDDR6 <br> AMD Radeon Graphics";"1080p FHD với màn trập camera";"1.80 kg"
9d9eff7d-64f8-4a26-a05b-5f5a100e4019;"4 cell 54 Wh , Pin liền";"Intel Core i5-1235U";"Học tập - Văn phòng";"Mặc định";https://cellphones.com.vn/media/catalog/product/_/0/_0004_n5420-1_62372f0bea8146428a9d2820.jpg;Dell;"Laptop Dell Inspiron 14 5420 P157G001ASL";"Windows 11 Home SL ";21990000;8GB;"1920 x 1080 pixels (FullHD)";"14 inches";43;"256GB M.2 PCIe NVMe SSD";"Intel UHD Graphics";"Mặc định";"1.55 kg"
9db33ec1-31f1-4cef-b35e-0992c76d1db9;"Pin Li-Po 72.4 watt-giờ<br> Thời gian xem video trực tuyến lên đến 22 giờ<br> Thời gian duyệt web trên mạng không dây lên đến 14 giờ";"Apple M4 Pro 12 lõi với 8 lõi hiệu năng và 4 lõi tiết kiệm điện";"Học tập - Văn phòng, Đồ họa - Kỹ thuật, Cao cấp - Sang trọng, Mỏng nhẹ, Laptop sáng tạo nội dung";120Hz;https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1__6_138.png;Apple;"MacBook Pro 14 M4 Pro 12CPU 16GPU 24GB 512GB | Chính hãng Apple Việt Nam";macOS;49990000;24GB;"3024 x 1964 pixels ";"14.2 inches";46;512GB;"16 lõi<br>Neural Engine 16 lõi";"Camera 12MP Center Stage có hỗ trợ chế độ Desk View<br>Quay video HD 1080p<br>Bộ xử lý tín hiệu hình ảnh tiên tiến với video điện toán";"1.60 kg"
9e5c1453-49b0-47bb-b314-91dbe23453cf;"Mặc định";"Apple M2 Max";"Mặc định";"Mặc định";https://cellphones.com.vn/media/catalog/product/m/a/mac-studio-m2-ultra-2023-5_1.jpg;Apple;"Mac Studio M2 Max 2023 (12CPU - 30GPU - 32GB - 512GB) | Chính hãng Apple Việt Nam";macOS;54990000;32GB;"Mặc định";"Mặc định";46;"512GB SSD";"30 nhân GPU";"Mặc định";"2.7 kg"
9ec8dcc0-3f8e-4811-a328-724985c53029;"57.5 Wh 4-cell Li-ion battery";"Intel® Core™ i7-12700H";"Đồ họa - Kỹ thuật, Gaming, Laptop sáng tạo nội dung";"Mặc định";https://cellphones.com.vn/media/catalog/product/l/a/laptop-gaming-acer-nitro-5-tiger-an515-58-773y-6.jpg;Acer;"Laptop Gaming Acer Nitro 5 Tiger AN515 58 773Y";"Windows 11 Home SL ";25990000;16GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";46;"512GB PCIe NVMe SED SSD cắm sẵn (nâng cấp tối đa 2TB Gen4, 16 Gb/s, NVMe và 1 TB 2.5-inch 5400 RPM) ";"NVIDIA GeForce RTX 3050 4GB GDDR6 VRAM";"HD 720p";2.5kg
9ecd99dd-3981-40ff-940e-8de846ea3f42;56.5Wh;"Ryzen 5 AMD Ryzen 5 5600U";"Học tập - Văn phòng, Cao cấp - Sang trọng";"Mặc định";https://cellphones.com.vn/media/catalog/product/2/_/2.3_1_1.jpg;Lenovo;"Laptop Lenovo Ideapad 5 PRO 14ACN6 82L700M9VN";"Windows 11 Home SL ";21990000;16GB;"2880 x 1800 pixels";"14 inches";43;"512GB SSD M.2 2242 PCIe 3.0x4 NVMe";"AMD Radeon Graphics";"HD 720p ";"1.38 kg"
9f51e4d7-aa02-4162-8910-b1cf5c83e330;47Wh;"AMD Ryzen 7 7730U (8 lõi / 16 luồng, 2.0 / 4.5GHz, 4MB L2 / 16MB L3)";"Học tập - Văn phòng";"Mặc định";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_9_66.png;Lenovo;"Laptop Lenovo IdeaPad Slim 3 15ABR8 82XM00EHVN";"Windows 11 Home Single Language";16390000;16GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";46;"512GB SSD M.2 2242 PCIe 4.0x4 NVMe (One drive, up to 1TB M.2 2242 SSD)";"AMD Radeon Graphics";"HD 720p với màn trập camera";"1.62 kg"
9fcb4fa3-2b97-4b74-acec-4a882a629d1a;"Mặc định";"Apple M2 8 nhân ";"Học tập - Văn phòng";"Mặc định";https://cellphones.com.vn/media/catalog/product/d/o/download_1__10_3_1_3.png;Apple;"Mac mini M2 2023 (8 CPU - 10 GPU - 16GB - 512GB) | Chính hãng Apple Việt Nam";"Mặc định";27990000;16GB;"Mặc định";"Mặc định";46;"512GB SSD";"10 nhận GPU<br>16 nhân Neural Engine";"Mặc định";"Mặc định"
9fdba581-e796-4667-8a68-662145e285c3;"50WHrs, 3S1P, 3-cell Li-ion";"AMD Ryzen 5 7530U (6 lõi / 12 luồng, 16MB cache, up to 4.3 GHz max boost)";"Học tập - Văn phòng";"60 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5_47.png;ASUS;"Laptop ASUS VivoBook S 14 Flip TN3402YA-LZ192W";"Windows 11 Home";18990000;16GB;"1920 x 1200 pixels (WUXGA)";"14 inches";43;"512GB M.2 NVMe PCIe 3.0 SSD";"AMD Radeon Graphics";" 1080p FHD camera với nắp che vật lí";"1.50 kg"
a03d51ff-9da4-4593-941a-c2fe47fac42b;"4 Cell 65WHrs";"Intel Core i7-11800H 2.3GHz up to 4.6GHz 24MB";"Gaming, Mỏng nhẹ";165Hz;https://cellphones.com.vn/media/catalog/product/2/_/2_64_35.jpg;MSI;"Laptop MSI GP66 Leopard 11UE-643VN";"Windows 10 Home";38600000;16GB;"2560 x 1440 pixels (2K)";"15.6 inches";43;"512GB SSD M.2 PCIe G3X4 (Còn trống 1 khe SSD M.2 PCIE)";"NVIDIA® GeForce RTX™ 3060 6GB";"HD type (30fps@720p)";"2.38 kg"
a04224a3-8130-4a25-97ed-34ede4ac6c7e;"75WHrs, 4S1P, 4-cell Li-ion";"Intel Core Ultra 7 155H 1.4 GHz (24MB Cache, up to 4.8 GHz, 16 cores, 22 Threads)";"Học tập - Văn phòng, Mỏng nhẹ";120Hz;https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_13__6_70_1.png;ASUS;"Laptop ASUS Vivobook S 14 OLED S5406MA-PP198WS";"Windows 11 Home";29990000;16GB;"2880 x 1800 pixels";"14 inches";46;"512GB M.2 NVMe PCIe 4.0 SSD";"Intel Arc Graphics";"Camera FHD có chức năng IR hỗ trợ Windows Hello <br> Có màn trập riêng tư";"1.30 kg"
a22966e2-5634-45a1-85af-8f2c7b801d4e;"42WHrs, 3S1P, 3-cell Li-ion";"AMD Ryzen 5 7520U (4 lõi / 8 luồng, 4MB cache, up to 4.3 GHz max boost)";"Học tập - Văn phòng";"60 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_6_25.png;ASUS;"Laptop ASUS Vivobook GO 15 E1504FA-NJ454W";"Windows 11 Home";14490000;16GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";46;"512GB M.2 NVMe PCIe 3.0 SSD";"AMD Radeon Graphics";"720p HD với màn trập camera";"1.80 kg"
a24816f2-b45a-4977-8548-b534d161e898;"70WHrs, 3S1P, 3-cell Li-ion";"Snapdragon X Plus X1P 42 100 up to 3.4GHz";"Học tập - Văn phòng, Đồ họa - Kỹ thuật, Cao cấp - Sang trọng, Laptop sáng tạo nội dung";120Hz;https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_15__7_61.png;ASUS;"Laptop ASUS Vivobook S 15 S5507QA-MA092WS Copilot+ X Plus";"Windows 11 Home";26990000;16GB;"2880 x 1620 pixels";"15.6 inches";46;"512GB M.2 NVMe PCIe 4.0 SSD";"Qualcomm Adreno GPU";"Camera FHD có chức năng IR hỗ trợ Windows Hello <br> Có màn trập riêng tư";"1.42 kg"
a3cca5e2-8047-4a7c-b3ab-22ac4b8916e6;"4 cell - 57 Wh";"Intel Core i5-13420H (8 lõi / 12 luồng, up to 4.60 GHz, 12 MB Intel Smart Cache)";Gaming;"144 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_9__4_4.png;Acer;"Laptop Gaming Acer Nitro V ANV15-51-58AN";"Windows 11 Home";21490000;8GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";46;"512GB PCIe NVMe SSD (2 khe cắm, nâng cấp tối đa 2TB SSD)";"NVIDIA GeForce RTX 2050 4 GB GDDR6 VRAM";"720p HD";"2.1 kg"
a4f2de2e-aead-4d82-8bd7-f6c9b270a2d2;"90WHrs, 4S1P, 4-cell Li-ion";"AMD Ryzen 5 7535HS (6 lõi / 12 luồng, 16MB L3 cache, up to 4.5 GHz max boost)";Gaming;"144 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_20__4_7.png;ASUS;"Laptop ASUS TUF Gaming A15 FA507NU-LP140W";"Windows 11 Home";25990000;8GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";43;"512GB PCIe 4.0 NVMe M.2 SSD (1 khe SSD M.2 trống nâng cấp tối đa đến 2TB)";"NVIDIA GeForce RTX 4050 6GB GDDR6 <br> AMD Radeon Navi2 Graphics";"720P HD camera";"2.20 kg"
a52492e1-9212-4ce0-9a65-9b0492c544c4;"75WHrs, 4S1P, 4-cell Li-ion";"Intel Core Ultra 5 125H 1.2 GHz (18MB Cache, up to 4.5 GHz, 14 cores, 18 Threads)";"Học tập - Văn phòng, Mỏng nhẹ";120Hz;https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_13__6_70.png;ASUS;"Laptop ASUS Vivobook S 14 OLED S5406MA-PP046WS";"Windows 11 Home";26990000;16GB;"2880 x 1800 pixels";"14 inches";46;"512GB M.2 NVMe PCIe 4.0 SSD";"Intel Arc Graphics";"Camera FHD có chức năng IR hỗ trợ Windows Hello <br> Có màn trập riêng tư";"1.30 kg"
a57e9699-adc0-4608-b770-b6230718f5ef;"3 cell";"Core i3 1215U 1.2GHz, Turbo tối đa 4.4ghz (6 nhân, 8 luồng)";"Học tập - Văn phòng";"Mặc định";https://cellphones.com.vn/media/catalog/product/l/a/laptop-hp-15s-fq5231tu-8u241pa_1_.jpg;HP;"Laptop HP 15S-FQ5231TU 8U241PA";"Windows 11 Home";11990000;8GB;"1080 x 1920 pixels (FullHD)";"15.6 inches";46;"256GB M.2 NVMe PCIe";"Intel UHD Graphics";Có;"2,2 kg"
a58544b2-9d67-4f0f-9702-92d209f14f96;"48WHrs, 3S1P, 3-cell Li-ion<br>Sạc lại từ 0-50% trong 30 phút";"AMD Ryzen 7 7435HS 3.1GHz (20MB Cache, up to 4.5 GHz, 8 lõi, 16 luồng)";"Đồ họa - Kỹ thuật, Gaming";"144 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_32__2_27.png;ASUS;"Laptop ASUS TUF Gaming A15 FA506NCR-HN047W";"Windows 11 Home";23490000;16GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";46;"512GB PCIe 4.0 NVMe M.2 SSD (2 khe cắm M.2 hỗ trợ SATA hoặc NVMe, Nâng cấp tối đa 1TB)";"NVIDIA GeForce RTX 3050 4GB GDDR6<br>AMD Radeon Graphics";"720P HD camera";"2.30 Kg"
a5ad5efe-dcd5-4998-854a-3070c20c99ef;"70Wh<br>Đi kèm củ sạc 96W";"Apple M2 Max 12 nhân";"Đồ họa - Kỹ thuật, Cao cấp - Sang trọng";"Mặc định";https://cellphones.com.vn/media/catalog/product/m/b/mbp14-silver-select-202301_1_3.jpg;Apple;"MacBook Pro 14 inch M2 Max 2023 (12 CPU - 30 GPU - 32GB - 1TB)";MacOS;81990000;32GB;"3024 x 1964 pixels ";"14.2 inches";43;"1TB SSD";"30 nhân GPU";"1080p FaceTime HD camera";"1.55 x 31.26 x 22.12 cm"
a5dd2103-894d-42f5-8c44-70fa8e7cd2f3;39Wh;"Intel Core i5-1235U (10 lõi / 12 luồng, Up to 4.4GHz)";"Học tập - Văn phòng, Mỏng nhẹ";"Mặc định";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5_16.png;MSI;"Laptop MSI Modern 14 C12MO-660VN";"Windows 11 Home";15990000;16GB;"1920 x 1080 pixels (FullHD)";"14 inches";46;"512GB SSD M.2 PCIe NVMe Gen3 x4";"Intel Iris Xe Graphics";"HD Camera (30FPS 720P)";"1.4 kg"
a5fd005b-56ef-4d95-8e08-17140cb0374f;"4 Cell 56WHrs";"AMD Ryzen 7 4800H 2.9GHz up to 4.2GHz 8MB";Gaming;"Mặc định";https://cellphones.com.vn/media/catalog/product/5/h/5h36.png;ASUS;"Laptop ASUS Gaming ROG Strix G15 G513IH-HN015T";"Windows 10 Home SL ";23490000;8GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";43;"512GB SSD PCIE G3X4 (Còn trống 1 khe SSD M.2 PCIE)";"NVIDIA GeForce GTX 1650 4GB GDDR6";"Mặc định";"2.3 kg"
a6350f14-e4f5-48ef-8e88-e869a480ee93;"60 Wh Li-Ion";"Intel Core Ultra 7 155H";"Học tập - Văn phòng, Cao cấp - Sang trọng, Mỏng nhẹ";"60 Hz";https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_71__1_4.png;LG;"Laptop LG Gram 2024 Super Slim 15Z90ST-G.AH75A5";"Windows 11 Home";46500000;16GB;"1920 x 1080 pixels (FullHD)";"15.6 inches";152;"512GB M.2(2280) Dual SSD slots, Gen 4.0 - trống 1 khe";"Intel Arc Graphics";"Webcam FHD IR có Mic kép (Nhận diện khuôn mặt)";"0.99  kg"
a72ea0cd-b265-4938-8a07-b886f9b8fe27;"Mặc định";"CPU Apple M3 8 Lõi<br>Neural Engine 16 lõi";"Học tập - Văn phòng, Đồ họa - Kỹ thuật, Cao cấp - Sang trọng, Mỏng nhẹ, Laptop sáng tạo nội dung";"Mặc định";https://cellphones.com.vn/media/catalog/product/m/a/macbook-air-m3-15-inch-2024_1__1.png;Apple;"Macbook Air M3 15 inch 2024 8CPU 10GPU 16GB 256GB sạc 35W | Chính hãng Apple Việt Nam";MacOS;32990000;16GB;"Mặc định";"15.6 inches";43;"256GB SSD";"GPU 10 Lõi";"Camera FaceTime HD 1080p";"Mặc định"
